seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr4	83203342	83204367	1026	*	11.2377	11.2377	0	Distal Intergenic	4	83193988	83194994	1007	1	ENSMUSG00000083245	9354	667985	Gm11185	glyceraldehyde-3-phosphate dehydrogenase pseudogene	9354
chr8	56448866	56449475	610	*	11.2505	11.2505	0	Distal Intergenic	8	56453515	56454439	925	1	ENSMUSG00000110309	-4040	664948	Gm7419	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13 pseudogene	4040
chr10	128075500	128076299	800	*	11.251	11.251	0	3' UTR	10	128081354	128082970	1617	2	ENSMUSG00000111947	6671	NA	NA	NA	6671
chr14	57837702	57838639	938	*	11.276	11.276	0	Intron (ENSMUST00000089473/ENSMUSG00000021969, intron 11 of 12)	14	57831063	57831209	147	2	ENSMUSG00000065374	-6493	115488400	Gm22738	predicted gene, 22738	6493
chr3	157639327	157640066	740	*	11.3023	11.3023	0	Intron (ENSMUST00000041175/ENSMUSG00000040016, intron 2 of 2)	3	157566892	157645888	78997	1	ENSMUSG00000040016	72435	19218	Ptger3	prostaglandin E receptor 3 (subtype EP3)	72435
chr15	81902645	81903406	762	*	11.3183	11.3183	0	Intron (ENSMUST00000023116/ENSMUSG00000022477, intron 4 of 17)	15	81888228	81926240	38013	2	ENSMUSG00000022476	22834	78929	Polr3h	polymerase (RNA) III (DNA directed) polypeptide H	22834
chr14	20391426	20392507	1082	*	11.3218	11.323	0	Promoter (1-2kb)	14	20389304	20393634	4331	2	ENSMUSG00000049960	1127	66242	Mrps16	mitochondrial ribosomal protein S16	1127
chr13	64933838	64934473	636	*	11.3302	11.3302	0	Distal Intergenic	13	64927942	64929161	1220	2	ENSMUSG00000113263	-4677	218301	Gm4811	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene	4677
chr10	45015187	45016086	900	*	11.3319	11.3319	0	Distal Intergenic	10	45024302	45028152	3851	1	ENSMUSG00000110891	-8216	NA	NA	NA	8216
chr18	32438505	32439440	936	*	11.3427	11.3427	0	Distal Intergenic	18	32462579	32509064	46486	1	ENSMUSG00000109232	-23139	NA	NA	NA	23139
chr13	38725297	38726226	930	*	11.3664	11.3664	0	Promoter (1-2kb)	13	38723642	38727222	3581	1	ENSMUSG00000114813	1655	NA	NA	NA	1655
chr11	95501870	95502683	814	*	11.3695	11.3695	0	Distal Intergenic	11	95509845	95514570	4726	2	ENSMUSG00000046719	11887	104079	Nxph3	neurexophilin 3	11887
chr16	16104042	16104683	642	*	11.3756	11.3756	0	Intron (ENSMUST00000040248/ENSMUSG00000041974, intron 5 of 19)	16	16099598	16100111	514	1	ENSMUSG00000116385	4444	100416953	Gm18334	folate receptor 1 (adult) pseudogene	4444
chr2	104738126	104738987	862	*	11.3758	11.3758	0	Intron (ENSMUST00000028595/ENSMUSG00000027173, intron 1 of 8)	2	104721784	104742878	21095	2	ENSMUSG00000027173	3891	211896	Depdc7	DEP domain containing 7	3891
chr18	56583315	56584172	858	*	11.3954	11.3954	0	Intron (ENSMUST00000130163/ENSMUSG00000008301, intron 3 of 4)	18	56588350	56594782	6433	1	ENSMUSG00000032900	-4178	67343	Tex43	testis expressed 43	4178
chr13	52775881	52777074	1194	*	11.3991	11.3991	0	Distal Intergenic	13	52729615	52757205	27591	2	ENSMUSG00000113737	-18676	NA	NA	NA	18676
chr13	75835139	75836038	900	*	11.3489	11.4009	0	Distal Intergenic	13	75839868	75850154	10287	1	ENSMUSG00000021591	-3830	93692	Glrx	glutaredoxin	3830
chr13	6688822	6689703	882	*	11.4031	11.4031	0	Distal Intergenic	13	6673139	6673408	270	1	ENSMUSG00000113545	15683	NA	NA	NA	15683
chr11	103820940	103821873	934	*	11.412	11.412	0	3' UTR	11	103774150	103817957	43808	1	ENSMUSG00000000125	46790	22415	Wnt3	wingless-type MMTV integration site family, member 3	46790
chr13	10539040	10539659	620	*	11.414	11.414	0	Intron (ENSMUST00000180807/ENSMUSG00000097009, intron 5 of 7)	13	10539738	10557707	17970	2	ENSMUSG00000113243	18048	NA	NA	NA	18048
chr11	61693788	61694835	1048	*	11.4317	11.4317	0	Intron (ENSMUST00000093019/ENSMUSG00000042377, intron 1 of 4)	11	61684091	61709951	25861	1	ENSMUSG00000042377	9697	69640	Fam83g	family with sequence similarity 83, member G	9697
chr6	113417983	113418830	848	*	11.4398	11.4398	0	Promoter (<=1kb)	6	113415319	113419340	4022	2	ENSMUSG00000051169	510	101122	Rpusd3	RNA pseudouridylate synthase domain containing 3	510
chr12	52345099	52346122	1024	*	11.4439	11.4439	0	Distal Intergenic	12	52401359	52448125	46767	2	ENSMUSG00000112139	102003	NA	NA	NA	102003
chr7	118164138	118164729	592	*	11.4559	11.4559	0	Intron (ENSMUST00000032891/ENSMUSG00000030655, intron 38 of 62)	7	118153480	118153610	131	1	ENSMUSG00000065874	10658	115486588	Gm25683	predicted gene, 25683	10658
chr14	102639786	102640489	704	*	11.4696	11.4696	0	Distal Intergenic	14	102806099	102806146	48	1	ENSMUSG00000088971	-165610	NA	NA	NA	165610
chr2	25019707	25020662	956	*	11.4844	11.4844	0	Intron (ENSMUST00000045295/ENSMUSG00000036833, intron 19 of 34)	2	25031350	25031453	104	2	ENSMUSG00000089513	10791	115489579	Gm24875	predicted gene, 24875	10791
chr3	54414144	54415595	1452	*	11.4873	11.4873	0	Distal Intergenic	3	54361109	54391037	29929	1	ENSMUSG00000027750	53035	50706	Postn	periostin, osteoblast specific factor	53035
chr8	88054542	88055757	1216	*	11.5628	11.5628	0	Intron (ENSMUST00000212350/ENSMUSG00000110719, intron 4 of 4)	8	88051511	88070810	19300	2	ENSMUSG00000110719	15053	NA	NA	NA	15053
chr12	54326955	54327956	1002	*	11.595	11.595	0	Distal Intergenic	12	54316164	54317015	852	2	ENSMUSG00000112705	-9940	NA	NA	NA	9940
chr1	167376858	167377791	934	*	11.5965	11.5965	0	Exon (ENSMUST00000028005/ENSMUSG00000026688, exon 3 of 6)	1	167371966	167393841	21876	2	ENSMUSG00000026688	16050	66447	Mgst3	microsomal glutathione S-transferase 3	16050
chr13	69517180	69518067	888	*	11.5988	11.5988	0	Intron (ENSMUST00000198607/ENSMUSG00000034575, intron 1 of 12)	13	69514000	69514176	177	1	ENSMUSG00000113486	3180	NA	NA	NA	3180
chr12	5188300	5189027	728	*	11.5998	11.5998	0	Intron (ENSMUST00000020958/ENSMUSG00000020627, intron 3 of 13)	12	5235156	5235964	809	2	ENSMUSG00000112020	46937	NA	NA	NA	46937
chr3	21428569	21429450	882	*	11.6143	11.6143	0	Distal Intergenic	3	21268372	21269090	719	2	ENSMUSG00000101897	-159479	NA	NA	NA	159479
chr12	79753450	79754251	802	*	11.634	11.634	0	Intron (ENSMUST00000171210/ENSMUSG00000059060, intron 8 of 10)	12	79917019	79936264	19246	2	ENSMUSG00000112765	182013	77290	9430078K24Rik	RIKEN cDNA 9430078K24 gene	182013
chr10	31979491	31980422	932	*	11.6475	11.6475	0	Intron (ENSMUST00000191234/ENSMUSG00000069670, intron 3 of 6)	10	31971719	31973669	1951	2	ENSMUSG00000112906	-5822	100416680	Gm18189	Braf transforming gene pseudogene	5822
chr1	171242867	171243734	868	*	11.6659	11.6659	0	Intron (ENSMUST00000013737/ENSMUSG00000013593, intron 2 of 12)	1	171250421	171260637	10217	1	ENSMUSG00000006403	-6687	240913	Adamts4	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4	6687
chr2	98664584	98665337	754	*	11.6898	11.6905	0	Promoter (1-2kb)	2	98666547	98667301	755	2	ENSMUSG00000075014	1964	NA	NA	NA	1964
chr13	95758990	95759933	944	*	11.7076	11.7076	0	Intron (ENSMUST00000068603/ENSMUSG00000021676, intron 3 of 35)	13	95736583	95753638	17056	1	ENSMUSG00000118436	22407	NA	NA	NA	22407
chr9	99680089	99681142	1054	*	11.7273	11.7273	0	Distal Intergenic	9	99708399	99756043	47645	1	ENSMUSG00000089655	-27257	NA	NA	NA	27257
chr7	35804020	35804835	816	*	11.7287	11.7287	0	Promoter (1-2kb)	7	35772343	35803003	30661	2	ENSMUSG00000044452	-1017	668501	Zfp507	zinc finger protein 507	1017
chr1	88309465	88310416	952	*	11.7413	11.7413	0	Intron (ENSMUST00000113114/ENSMUSG00000036251, intron 4 of 28)	1	88277661	88389293	111633	1	ENSMUSG00000036251	31804	171382	Trpm8	transient receptor potential cation channel, subfamily M, member 8	31804
chr7	5117220	5118069	850	*	11.7558	11.7558	0	Promoter (<=1kb)	7	5109787	5116950	7164	2	ENSMUSG00000035191	-270	192658	Rfpl4	ret finger protein-like 4	270
chr5	32958220	32959073	854	*	11.781	11.7813	0	Intron (ENSMUST00000087897/ENSMUSG00000037426, intron 33 of 42)	5	32984570	32985818	1249	1	ENSMUSG00000105929	-25497	NA	NA	NA	25497
chrX	124120367	124121164	798	*	11.7865	11.7865	0	Distal Intergenic	20	124124961	124135952	10992	2	ENSMUSG00000072049	14788	100038941	Vmn2r121	vomeronasal 2, receptor 121	14788
chr10	12796985	12797706	722	*	11.7971	11.7971	0	Intron (ENSMUST00000076817/ENSMUSG00000019820, intron 1 of 73)	10	12793875	12793974	100	2	ENSMUSG00000088516	-3011	115487498	Gm23044	predicted gene, 23044	3011
chr2	130913706	130914947	1242	*	11.799	11.799	0	Intron (ENSMUST00000028781/ENSMUSG00000027312, intron 1 of 28)	2	130906495	131030333	123839	1	ENSMUSG00000027312	7211	11990	Atrn	attractin	7211
chr7	6659449	6660168	720	*	11.8082	11.8082	0	Intron (ENSMUST00000203572/ENSMUSG00000108113, intron 1 of 4)	7	6651748	6662368	10621	2	ENSMUSG00000108113	2200	76637	Zim2	zinc finger, imprinted 2	2200
chr5	105956457	105957216	760	*	11.8113	11.8113	0	Distal Intergenic	5	105980573	105981182	610	2	ENSMUSG00000105129	23966	NA	NA	NA	23966
chr2	103800492	103801309	818	*	11.8146	11.8146	0	Distal Intergenic	2	103762941	103797649	34709	2	ENSMUSG00000027184	-2843	53872	Caprin1	cell cycle associated protein 1	2843
chr10	68611704	68612415	712	*	11.8156	11.8156	0	Distal Intergenic	10	68430953	68541896	110944	2	ENSMUSG00000019945	-69808	73287	Cabcoco1	ciliary associated calcium binding coiled-coil 1	69808
chr5	7561232	7562093	862	*	11.8196	11.8196	0	Distal Intergenic	5	7399362	7400362	1001	2	ENSMUSG00000098077	-160870	242823	Gm4960	glyceraldehyde-3-phosphate dehydrogenase pseudogene	160870
chr17	88241770	88242497	728	*	11.8231	11.8231	0	Distal Intergenic	17	88294505	88306887	12383	2	ENSMUSG00000117497	64390	NA	NA	NA	64390
chr5	89519897	89520882	986	*	11.8277	11.8277	0	Promoter (1-2kb)	5	89522860	89525000	2141	1	ENSMUSG00000104715	-1978	NA	NA	NA	1978
chr6	18497684	18498425	742	*	11.8333	11.8333	0	Intron (ENSMUST00000148602/ENSMUSG00000000416, intron 2 of 22)	6	18366478	18514843	148366	2	ENSMUSG00000000416	16418	30785	Cttnbp2	cortactin binding protein 2	16418
chr10	115722879	115723866	988	*	11.8425	11.8425	0	Distal Intergenic	10	115816832	115849893	33062	1	ENSMUSG00000034127	-92966	216350	Tspan8	tetraspanin 8	92966
chr3	87562004	87563015	1012	*	11.8575	11.8575	0	Distal Intergenic	3	87550099	87561109	11011	1	ENSMUSG00000118505	11905	546801	Etv3l	ets variant 3-like	11905
chr9	58216175	58217068	894	*	11.8595	11.8595	0	Distal Intergenic	9	58221150	58221254	105	1	ENSMUSG00000098886	-4082	102466639	Mir6385	microRNA 6385	4082
chr14	45906725	45907566	842	*	11.8601	11.8601	0	Intron (ENSMUST00000131006/ENSMUSG00000085866, intron 1 of 3)	14	45919087	45919465	379	2	ENSMUSG00000081840	11899	NA	NA	NA	11899
chr7	71218250	71219211	962	*	11.8812	11.8812	0	Promoter (1-2kb)	7	71217049	71224409	7361	1	ENSMUSG00000100664	1201	77880	6030442E23Rik	RIKEN cDNA 6030442E23 gene	1201
chr5	53464647	53465632	986	*	11.8906	11.8906	0	Promoter (<=1kb)	5	53466152	53657362	191211	1	ENSMUSG00000039191	-520	19664	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	520
chr11	78480094	78480969	876	*	11.8979	11.8979	0	Intron (ENSMUST00000108287/ENSMUSG00000050132, intron 7 of 8)	11	78465697	78472059	6363	1	ENSMUSG00000020829	14397	52466	Slc46a1	solute carrier family 46, member 1	14397
chr6	23254438	23255355	918	*	11.9218	11.9218	0	Distal Intergenic	6	23251133	23253358	2226	1	ENSMUSG00000106775	3305	NA	NA	NA	3305
chr1	51596789	51597632	844	*	11.9379	11.9379	0	Promoter (<=1kb)	1	51507086	51596718	89633	2	ENSMUSG00000099413	-71	100045066	Gm17767	predicted gene, 17767	71
chr2	156395299	156396372	1074	*	11.9391	11.9391	0	Distal Intergenic	2	156388065	156392979	4915	2	ENSMUSG00000102869	-2320	347740	Norad	non-coding RNA activated by DNA damage	2320
chrX	73816076	73816881	806	*	11.9469	11.9469	0	Intron (ENSMUST00000002080/ENSMUSG00000002006, intron 1 of 7)	20	73809417	73809481	65	1	ENSMUSG00000064536	6659	115489209	Gm23615	predicted gene, 23615	6659
chr19	37869429	37870322	894	*	11.947	11.947	0	Promoter (<=1kb)	19	37870270	37871119	850	1	ENSMUSG00000118115	0	NA	NA	NA	0
chr2	69802864	69803607	744	*	11.9555	11.9555	0	Distal Intergenic	2	69799151	69799612	462	2	ENSMUSG00000081857	-3252	NA	NA	NA	3252
chr12	65167776	65168817	1042	*	11.9621	11.9621	0	Intron (ENSMUST00000052201/ENSMUSG00000047534, intron 1 of 13)	12	65132734	65172604	39871	2	ENSMUSG00000047534	3787	217653	Mis18bp1	MIS18 binding protein 1	3787
chr9	7851831	7852670	840	*	11.9621	11.9621	0	Intron (ENSMUST00000013949/ENSMUSG00000032000, intron 6 of 8)	9	7818227	7837064	18838	2	ENSMUSG00000057367	-14767	11797	Birc2	baculoviral IAP repeat-containing 2	14767
chr4	86940707	86941586	880	*	11.9625	11.9625	0	Distal Intergenic	4	86874396	86934822	60427	1	ENSMUSG00000038007	66311	230379	Acer2	alkaline ceramidase 2	66311
chr4	143437604	143438411	808	*	11.9798	11.9798	0	Exon (ENSMUST00000061277/ENSMUSG00000047799, exon 5 of 5)	4	143437164	143450324	13161	2	ENSMUSG00000047799	11913	242737	Oog4	oogenesin 4	11913
chr7	102109709	102110774	1066	*	11.9815	11.9815	0	Promoter (<=1kb)	7	102096879	102109489	12611	2	ENSMUSG00000070424	-220	11875	Art5	ADP-ribosyltransferase 5	220
chr17	85262731	85263430	700	*	11.983	11.983	0	Intron (ENSMUST00000095188/ENSMUSG00000071037, intron 3 of 10)	17	85090552	85458588	368037	1	ENSMUSG00000071037	172179	73582	Camkmt	calmodulin-lysine N-methyltransferase	172179
chr18	4612564	4613321	758	*	11.9833	11.9833	0	Intron (ENSMUST00000234706/ENSMUSG00000117521, intron 2 of 2)	18	4634878	4682869	47992	1	ENSMUSG00000033960	-21557	240185	Jcad	junctional cadherin 5 associated	21557
chr4	19596317	19597144	828	*	11.9868	11.9868	0	Intron (ENSMUST00000108253/ENSMUSG00000028229, intron 5 of 5)	4	19605451	19651130	45680	1	ENSMUSG00000078772	-8307	NA	NA	NA	8307
chr4	149473420	149474243	824	*	11.9885	11.9885	0	Exon (ENSMUST00000119921/ENSMUSG00000028992, exon 3 of 4)	4	149477378	149483549	6172	1	ENSMUSG00000087198	-3135	102636051	Tmem274	transmembrame protein 274	3135
chr3	133310495	133311264	770	*	11.9979	11.9979	0	Promoter (<=1kb)	3	133310110	133378235	68126	1	ENSMUSG00000028013	385	74776	Ppa2	pyrophosphatase (inorganic) 2	385
chr8	11792641	11793676	1036	*	12.0022	12.0022	0	Intron (ENSMUST00000110909/ENSMUSG00000031511, intron 6 of 18)	8	11838978	11840400	1423	2	ENSMUSG00000086500	46724	NA	NA	NA	46724
chr10	19940879	19941742	864	*	12.0088	12.0088	0	Intron (ENSMUST00000095806/ENSMUSG00000071369, intron 1 of 29)	10	19934472	20142753	208282	1	ENSMUSG00000071369	6407	26408	Map3k5	mitogen-activated protein kinase kinase kinase 5	6407
chr17	8359337	8360204	868	*	12.0103	12.0104	0	Intron (ENSMUST00000140890/ENSMUSG00000117569, intron 1 of 5)	17	8362107	8362445	339	2	ENSMUSG00000116860	2241	NA	NA	NA	2241
chr9	41213408	41214347	940	*	12.0109	12.0109	0	Intron (ENSMUST00000213914/ENSMUSG00000100837, intron 2 of 4)	9	41228882	41232191	3310	1	ENSMUSG00000111308	-14535	NA	NA	NA	14535
chr1	60162893	60163816	924	*	12.0111	12.0111	0	Distal Intergenic	1	60180599	60338328	157730	1	ENSMUSG00000073664	-16783	269198	Nbeal1	neurobeachin like 1	16783
chr13	6995500	6996401	902	*	12.026	12.026	0	Exon (ENSMUST00000222263/ENSMUSG00000114017, exon 4 of 4)	13	6925283	6925851	569	2	ENSMUSG00000113932	-69649	NA	NA	NA	69649
chr5	24883531	24884326	796	*	12.0265	12.0265	0	Intron (ENSMUST00000030784/ENSMUSG00000028944, intron 6 of 15)	5	24873544	24875934	2391	1	ENSMUSG00000087314	9987	NA	NA	NA	9987
chr1	192794635	192795542	908	*	12.0328	12.0328	0	Distal Intergenic	1	192496711	192771223	274513	2	ENSMUSG00000037375	-23412	226861	Hhat	hedgehog acyltransferase	23412
chr14	122064394	122065389	996	*	12.0376	12.0376	0	Exon (ENSMUST00000226452/ENSMUSG00000115121, exon 5 of 5)	14	122064351	122091226	26876	2	ENSMUSG00000115121	25837	NA	NA	NA	25837
chr19	30164845	30165588	744	*	12.0401	12.0401	0	Intron (ENSMUST00000025778/ENSMUSG00000024827, intron 2 of 24)	19	30160620	30160997	378	1	ENSMUSG00000058607	4225	625917	Rpl31-ps20	ribosomal protein L31, pseudogene 20	4225
chr4	40141068	40142035	968	*	12.0438	12.045	0	Promoter (1-2kb)	4	40143081	40198338	55258	1	ENSMUSG00000028405	-1046	11428	Aco1	aconitase 1	1046
chr9	3161684	3162607	924	*	12.0483	12.0483	0	Intron (ENSMUST00000048921/ENSMUSG00000042360, intron 4 of 5)	9	3137043	3138739	1697	2	ENSMUSG00000110425	-22945	NA	NA	NA	22945
chr9	15313001	15314022	1022	*	12.0489	12.0489	0	Promoter (<=1kb)	9	15313802	15313932	131	1	ENSMUSG00000065282	0	115487282	Gm24455	predicted gene, 24455	0
chrX	159712290	159713171	882	*	12.0523	12.0523	0	Intron (ENSMUST00000112456/ENSMUSG00000040990, intron 2 of 17)	20	159627272	159978069	350798	1	ENSMUSG00000040990	85018	58194	Sh3kbp1	SH3-domain kinase binding protein 1	85018
chr10	40063916	40064735	820	*	12.0552	12.0552	0	Intron (ENSMUST00000092566/ENSMUSG00000019838, intron 3 of 5)	10	40001575	40025268	23694	2	ENSMUSG00000038522	-38648	215929	Mfsd4b1	major facilitator superfamily domain containing 4B1	38648
chr15	34427627	34428238	612	*	12.0555	12.0555	0	Intron (ENSMUST00000163455/ENSMUSG00000022324, intron 13 of 18)	15	34440791	34440922	132	2	ENSMUSG00000065899	12684	115488553	Gm24523	predicted gene, 24523	12684
chr3	157355849	157356490	642	*	12.0646	12.0646	0	Distal Intergenic	3	157365998	157366104	107	1	ENSMUSG00000064510	-9508	NA	NA	NA	9508
chr2	166921775	166922520	746	*	12.0753	12.0753	0	Exon (ENSMUST00000002790/ENSMUSG00000002718, exon 4 of 25)	2	166906040	166946389	40350	1	ENSMUSG00000002718	15735	110750	Cse1l	chromosome segregation 1-like (S. cerevisiae)	15735
chr4	132687804	132688537	734	*	12.0801	12.0801	0	Intron (ENSMUST00000135299/ENSMUSG00000028886, intron 7 of 9)	4	132724897	132732546	7650	2	ENSMUSG00000037752	44009	381560	Xkr8	X-linked Kx blood group related 8	44009
chr13	85502644	85503371	728	*	12.0803	12.0803	0	Distal Intergenic	13	85516402	85516619	218	1	ENSMUSG00000114211	-13031	NA	NA	NA	13031
chr8	68062658	68063665	1008	*	12.0823	12.0823	0	Intron (ENSMUST00000212960/ENSMUSG00000030465, intron 2 of 16)	8	68010340	68010470	131	1	ENSMUSG00000077545	52318	115485644	Gm22018	predicted gene, 22018	52318
chr5	124431775	124432696	922	*	12.086	12.086	0	Distal Intergenic	5	124368702	124426001	57300	2	ENSMUSG00000038095	-5774	243272	Sbno1	strawberry notch 1	5774
chr13	97151391	97152086	696	*	12.1031	12.1031	0	3' UTR	13	97129424	97137937	8514	2	ENSMUSG00000060739	-13454	59050	Nsa2	NSA2 ribosome biogenesis homolog	13454
chr7	44548697	44549444	748	*	12.1059	12.1059	0	Promoter (<=1kb)	7	44532746	44548849	16104	2	ENSMUSG00000038644	0	18971	Pold1	polymerase (DNA directed), delta 1, catalytic subunit	0
chr7	27345166	27346131	966	*	12.1072	12.1072	0	Exon (ENSMUST00000003857/ENSMUSG00000089832, exon 14 of 18)	7	27305136	27337692	32557	2	ENSMUSG00000040488	-7474	108075	Ltbp4	latent transforming growth factor beta binding protein 4	7474
chr16	17289866	17290703	838	*	12.114	12.114	0	Intron (ENSMUST00000036161/ENSMUSG00000041720, intron 43 of 54)	16	17276077	17283229	7153	1	ENSMUSG00000055692	13789	224019	Tmem191c	transmembrane protein 191C	13789
chr13	103823627	103824466	840	*	12.1179	12.1179	0	Intron (ENSMUST00000022222/ENSMUSG00000021709, intron 23 of 25)	13	103739348	103774608	35261	2	ENSMUSG00000032621	-49019	218543	Srek1	splicing regulatory glutamine/lysine-rich protein 1	49019
chr5	138283289	138284190	902	*	12.118	12.118	0	Intron (ENSMUST00000160729/ENSMUSG00000036928, intron 4 of 6)	5	138280240	138312393	32154	1	ENSMUSG00000036928	3049	50878	Stag3	stromal antigen 3	3049
chr15	19142776	19144033	1258	*	12.1074	12.1347	0	Distal Intergenic	15	19185373	19203329	17957	1	ENSMUSG00000115803	-41340	102639102	Gm35496	predicted gene, 35496	41340
chr12	4858095	4858902	808	*	12.1531	12.1531	0	3' UTR	12	4843303	4860043	16741	1	ENSMUSG00000051721	14792	238037	Wdcp	WD repeat and coiled coil containing	14792
chrX	11676244	11676935	692	*	12.1551	12.1551	0	Distal Intergenic	20	11684002	11684124	123	2	ENSMUSG00000080811	7189	NA	NA	NA	7189
chr8	25900807	25901806	1000	*	12.1623	12.1623	0	Intron (ENSMUST00000098858/ENSMUSG00000031576, intron 18 of 26)	8	25849623	25937939	88317	1	ENSMUSG00000031576	51184	16532	Kcnu1	potassium channel, subfamily U, member 1	51184
chr11	63404508	63405277	770	*	12.1644	12.1644	0	Distal Intergenic	11	63413169	63417888	4720	1	ENSMUSG00000085113	-7892	NA	NA	NA	7892
chr11	51839525	51840328	804	*	12.1738	12.1738	0	Intron (ENSMUST00000020655/ENSMUSG00000020387, intron 3 of 11)	11	51813455	51857653	44199	2	ENSMUSG00000020387	17325	76901	Jade2	jade family PHD finger 2	17325
chr6	3524078	3524763	686	*	12.1738	12.1738	0	Exon (ENSMUST00000001412/ENSMUSG00000001376, exon 9 of 28)	6	3498382	3603531	105150	1	ENSMUSG00000001376	25696	73288	Vps50	VPS50 EARP/GARPII complex subunit	25696
chr11	94552058	94552801	744	*	12.1828	12.1828	0	Distal Intergenic	11	94539798	94549255	9458	2	ENSMUSG00000039096	-2803	237926	Rsad1	radical S-adenosyl methionine domain containing 1	2803
chr16	76111867	76112670	804	*	12.19	12.19	0	Distal Intergenic	16	76122613	76156086	33474	1	ENSMUSG00000116695	-9943	78215	4930578N18Rik	RIKEN cDNA 4930578N18 gene	9943
chr4	150312340	150313043	704	*	12.2009	12.2009	0	Intron (ENSMUST00000105682/ENSMUSG00000039852, intron 1 of 22)	4	150315177	150315436	260	2	ENSMUSG00000085787	2393	NA	NA	NA	2393
