seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr7	99027163	99027702	540	*	7.78591	7.78591	0	not	0	Exon (ENST00000292478/ENSG00000106246, exon 4 of 8)	7	99036545	99054994	18450	1	ENSG00000160917	-8843	10898	CPSF4	cleavage and polyadenylation specific factor 4	8843
chr5	141477220	141477765	546	*	7.8149	7.8149	0	not	0	Distal Intergenic	5	141488070	141534005	45936	1	ENSG00000131507	-10305	80762	NDFIP1	Nedd4 family interacting protein 1	10305
chr5	176827218	176827685	468	*	7.87401	7.87401	2	overlapTSS	0	Promoter (<=1kb)	5	176827108	176827637	530	2	ENSG00000196570	0	345456	PFN3	profilin 3	0
chr16	66750845	66751302	458	*	7.87592	7.87592	0	not	0	Distal Intergenic	16	66754800	66765688	10889	1	ENSG00000260465	-3498	NA	NA	NA	3498
chr5	80624316	80624793	478	*	7.91078	7.91078	1	overlapTSS	0	Downstream (1-2kb)	5	80597409	80609116	11708	1	ENSG00000131732	26907	84240	ZCCHC9	zinc finger CCHC-type containing 9	26907
chr17	74564055	74564494	440	*	7.9266	7.9266	1	overlapTSS	0	Promoter (1-2kb)	17	74565874	74567322	1449	1	ENSG00000267078	-1380	NA	NA	NA	1380
chr2	176963628	176964159	532	*	7.90166	7.93101	2	overlapTSS	0	Promoter (<=1kb)	2	176964458	176966408	1951	1	ENSG00000170178	-299	3238	HOXD12	homeobox D12	299
chr15	89010939	89011342	404	*	7.94753	7.94753	2	overlapTSS	0	Promoter (<=1kb)	15	89010684	89022222	11539	1	ENSG00000181991	255	64963	MRPS11	mitochondrial ribosomal protein S11	255
chr6	158924011	158924420	410	*	7.95025	7.95025	0	not	0	Exon (ENST00000367097/ENSG00000130338, exon 13 of 14)	6	158936637	158937261	625	2	ENSG00000219188	12841	NA	NA	NA	12841
chr6	31797768	31798183	416	*	7.95274	7.95274	1	overlapTSS	0	3' UTR	6	31795512	31798031	2520	1	ENSG00000204388	2256	3304	HSPA1B	heat shock protein family A (Hsp70) member 1B	2256
chr15	48937776	48938169	394	*	7.95475	7.95475	1	overlapTSS	0	Promoter (<=1kb)	15	48700503	48938046	237544	2	ENSG00000166147	0	2200	FBN1	fibrillin 1	0
chr18	48754477	48754902	426	*	7.95946	7.95946	0	not	0	Distal Intergenic	18	48700920	48744674	43755	2	ENSG00000176624	-9803	51320	MEX3C	mex-3 RNA binding family member C	9803
chr7	75912055	75912484	430	*	7.96332	7.96332	0	not	0	Exon (ENST00000388802/ENSG00000177679, exon 13 of 16)	7	75918108	75918371	264	1	ENSG00000263569	-5624	NA	NA	NA	5624
chr7	149194149	149194534	386	*	7.9662	7.9662	0	not	0	Promoter (<=1kb)	7	149169885	149194908	25024	2	ENSG00000181220	374	155061	ZNF746	zinc finger protein 746	374
chr10	73572782	73573179	398	*	7.97033	7.97033	0	not	0	Exon (ENST00000224721/ENSG00000107736, exon 68 of 69)	10	73604492	73604551	60	2	ENSG00000238446	31372	NA	NA	NA	31372
chr5	80256324	80256703	380	*	7.97482	7.97482	2	overlapTSS	0	Promoter (<=1kb)	5	80256491	80525975	269485	1	ENSG00000113319	0	5924	RASGRF2	Ras protein specific guanine nucleotide releasing factor 2	0
chr2	241517687	241518064	378	*	7.97927	7.97927	0	not	0	3' UTR	2	241522117	241526116	4000	2	ENSG00000260942	8052	101752400	CAPN10-DT	CAPN10 divergent transcript	8052
chr12	133198570	133198949	380	*	7.98204	7.98204	2	overlapTSS	0	3' UTR	12	133195366	133198972	3607	1	ENSG00000187848	3204	22953	P2RX2	purinergic receptor P2X 2	3204
chr2	241758562	241758933	372	*	7.98327	7.98327	0	not	0	Promoter (<=1kb)	2	241653181	241759725	106545	2	ENSG00000130294	792	547	KIF1A	kinesin family member 1A	792
chr22	38519313	38519682	370	*	7.988	7.988	0	not	0	Intron (ENST00000332509/ENSG00000184381, intron 10 of 16)	22	38480896	38506677	25782	2	ENSG00000128298	-12636	80115	BAIAP2L2	BAR/IMD domain containing adaptor protein 2 like 2	12636
chr19	34882425	34883272	848	*	8.08624	8.08624	0	not	0	Exon (ENST00000589985/ENSG00000105220, exon 1 of 5)	19	34887220	34900269	13050	1	ENSG00000266953	-3948	NA	NA	NA	3948
chr8	78462451	78463156	706	*	8.33802	8.33802	0	not	0	Distal Intergenic	8	78311308	78449526	138219	1	ENSG00000254366	151143	NA	NA	NA	151143
chr7	63566293	63566998	706	*	8.40886	8.40886	0	not	0	Promoter (<=1kb)	7	63566032	63566373	342	2	ENSG00000230052	0	NA	NA	NA	0
chr17	27942210	27942793	584	*	8.65236	8.65238	4	overlapTSS	0	3' UTR	17	27948635	27949272	638	2	ENSG00000264007	6479	NA	NA	NA	6479
chr5	43034048	43034677	630	*	8.68781	8.68781	1	overlapTSS	0	Promoter (<=1kb)	5	43033818	43034737	920	1	ENSG00000272382	230	NA	NA	NA	230
chr1	224922207	224922742	536	*	8.77615	8.77615	0	not	0	Exon (ENST00000498382/ENSG00000143786, exon 5 of 6)	1	224905206	224918364	13159	2	ENSG00000229400	-3843	NA	NA	NA	3843
chr2	85775103	85775678	576	*	8.73564	8.792	1	overlapTSS	0	3' UTR	2	85766288	85772403	6116	1	ENSG00000168906	8815	4144	MAT2A	methionine adenosyltransferase 2A	8815
chr13	58066545	58067056	512	*	8.81299	8.81299	0	not	0	Distal Intergenic	13	57965305	57965652	348	2	ENSG00000225352	-100893	NA	NA	NA	100893
chr15	70287018	70287549	532	*	8.8151	8.8151	0	not	0	Distal Intergenic	15	70371711	70371807	97	2	ENSG00000207965	84258	693214	MIR629	microRNA 629	84258
chr20	62580180	62580647	468	*	8.82391	8.82391	0	not	0	Intron (ENST00000354216/ENSG00000198276, intron 1 of 14)	20	62585007	62585495	489	1	ENSG00000267848	-4360	NA	NA	NA	4360
chr15	56076548	56077059	512	*	8.83391	8.83391	0	not	0	Distal Intergenic	15	56053215	56053300	86	2	ENSG00000221218	-23248	NA	NA	NA	23248
chr1	1220813	1221258	446	*	8.86756	8.86756	0	not	0	Exon (ENST00000379116/ENSG00000162572, exon 6 of 18)	1	1215816	1227409	11594	1	ENSG00000162572	4997	6339	SCNN1D	sodium channel epithelial 1 delta subunit	4997
chr21	46143652	46144135	484	*	8.86821	8.86821	0	not	0	Distal Intergenic	21	45917775	46131495	213721	2	ENSG00000175894	-12157	54084	TSPEAR	thrombospondin type laminin G domain and EAR repeats	12157
chr6	10424006	10424471	466	*	8.87232	8.87233	1	overlapTSS	0	Promoter (1-2kb)	6	10423373	10426409	3037	2	ENSG00000228478	1938	NA	NA	NA	1938
chr11	129244133	129244634	502	*	8.73825	8.87842	1	overlapTSS	0	Promoter (1-2kb)	11	129245835	129322171	76337	1	ENSG00000043039	-1201	8538	BARX2	BARX homeobox 2	1201
chrX	152912138	152912641	504	*	8.88723	8.88723	1	overlapTSS	0	Intron (ENST00000477033/ENSG00000130829, intron 1 of 2)	23	152907946	152916781	8836	1	ENSG00000130829	4192	1852	DUSP9	dual specificity phosphatase 9	4192
chr10	81741792	81742219	428	*	8.88929	8.88929	0	not	0	Promoter (<=1kb)	10	81697496	81742370	44875	2	ENSG00000133661	151	6441	SFTPD	surfactant protein D	151
chr10	101773573	101774040	468	*	8.8988	8.8988	0	not	0	Distal Intergenic	10	101635334	101769676	134343	2	ENSG00000107554	-3897	23268	DNMBP	dynamin binding protein	3897
chr13	25257723	25258480	758	*	8.89952	8.89952	0	not	0	Intron (ENST00000218548/ENSG00000075673, intron 2 of 22)	13	25254549	25285921	31373	1	ENSG00000075673	3174	479	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit	3174
chr1	36952953	36953388	436	*	8.9111	8.9111	0	not	0	Distal Intergenic	1	36931644	36948879	17236	2	ENSG00000119535	-4074	1441	CSF3R	colony stimulating factor 3 receptor	4074
chr6	52368449	52368910	462	*	8.91856	8.91856	0	not	0	Intron (ENST00000433625/ENSG00000096093, intron 10 of 10)	6	52362200	52441713	79514	2	ENSG00000065308	72803	9697	TRAM2	translocation associated membrane protein 2	72803
chr7	100810423	100810848	426	*	8.91827	8.92996	0	not	0	Promoter (1-2kb)	7	100805790	100808874	3085	2	ENSG00000128564	-1549	7425	VGF	VGF nerve growth factor inducible	1549
chr17	13831604	13832043	440	*	8.93051	8.93051	0	not	0	Intron (ENST00000602743/ENSG00000236088, intron 1 of 4)	17	13836037	13843911	7875	2	ENSG00000233852	11868	NA	NA	NA	11868
chr20	2673393	2673796	404	*	8.93564	8.93564	2	overlapTSS	0	Promoter (<=1kb)	20	2673524	2740753	67230	1	ENSG00000088881	0	57593	EBF4	EBF family member 4	0
chr22	20885183	20885608	426	*	8.94468	8.94468	0	not	0	Intron (ENST00000445987/ENSG00000099917, intron 2 of 5)	22	20876357	20878157	1801	2	ENSG00000236003	-7026	NA	NA	NA	7026
chr22	51081784	51082767	984	*	8.99675	8.99675	0	not	0	Distal Intergenic	22	51061182	51066607	5426	2	ENSG00000100299	-15177	410	ARSA	arylsulfatase A	15177
chr9	127572131	127573082	952	*	9.01924	9.01924	0	not	0	3' UTR	9	127539437	127577164	37728	1	ENSG00000185585	32694	169611	OLFML2A	olfactomedin like 2A	32694
chr6	27688638	27689253	616	*	9.40557	9.40557	0	not	0	Distal Intergenic	6	27704779	27706273	1495	2	ENSG00000216915	17020	NA	NA	NA	17020
chrY	10027845	10028454	610	*	9.40355	9.42237	0	not	0	Promoter (1-2kb)	24	10027986	10029907	1922	2	ENSG00000237447	1453	NA	NA	NA	1453
chr5	60057412	60058111	700	*	9.45677	9.45677	0	not	0	Intron (ENST00000508821/ENSG00000164181, intron 7 of 8)	5	60039390	60040797	1408	2	ENSG00000250148	-16615	NA	NA	NA	16615
chr2	132997228	132997837	610	*	9.49839	9.49839	0	not	0	Intron (ENST00000470729/ENSG00000163046, intron 1 of 4)	2	133010727	133010878	152	2	ENSG00000202174	13041	NA	NA	NA	13041
chr5	11602	12185	584	*	9.55531	9.55533	0	not	0	Distal Intergenic	5	58313	59030	718	1	ENSG00000250020	-46128	NA	NA	NA	46128
chr2	140749224	140749761	538	*	9.59568	9.59568	0	not	0	Distal Intergenic	2	140740253	140740553	301	1	ENSG00000240977	8971	NA	NA	NA	8971
chr12	123589469	123589978	510	*	9.64468	9.64468	0	not	0	Exon (ENST00000451868/ENSG00000090975, exon 1 of 10)	12	123565931	123569291	3361	1	ENSG00000251497	23538	100507091	PITPNM2-AS1	PITPNM2 antisense RNA 1	23538
chr2	47979433	47979952	520	*	9.67519	9.67519	0	not	0	Intron (ENST00000454137/ENSG00000116062, intron 3 of 3)	2	47958541	47959174	634	2	ENSG00000224058	-20259	NA	NA	NA	20259
chrX	48828569	48829140	572	*	9.70247	9.70247	3	overlapTSS	0	Promoter (<=1kb)	23	48818639	48827976	9338	2	ENSG00000102057	-593	3750	KCND1	potassium voltage-gated channel subfamily D member 1	593
chr4	16159633	16160108	476	*	9.78387	9.78387	0	not	0	Downstream (2-3kb)	4	16180562	16184743	4182	1	ENSG00000249234	-20454	NA	NA	NA	20454
chr6	41919786	41920315	530	*	9.79065	9.79065	0	not	0	Intron (ENST00000511642/ENSG00000112576, intron 1 of 4)	6	41888926	41900784	11859	1	ENSG00000112578	30860	705	BYSL	bystin like	30860
chr17	64271993	64272478	486	*	9.79279	9.79279	0	not	0	Distal Intergenic	17	64263861	64263966	106	1	ENSG00000252653	8132	NA	NA	NA	8132
chr1	161121136	161121619	484	*	9.7984	9.7984	1	overlapTSS	0	Promoter (<=1kb)	1	161122566	161128646	6081	1	ENSG00000143222	-947	51506	UFC1	ubiquitin-fold modifier conjugating enzyme 1	947
chr2	232794407	232794944	538	*	9.81561	9.81561	0	not	0	Distal Intergenic	2	232786530	232791113	4584	2	ENSG00000163273	-3294	4880	NPPC	natriuretic peptide C	3294
chr8	106331188	106331707	520	*	9.84507	9.84507	2	overlapTSS	0	Promoter (<=1kb)	8	106330920	106816760	485841	1	ENSG00000169946	268	23414	ZFPM2	zinc finger protein, FOG family member 2	268
chr12	684825	685336	512	*	9.84713	9.84713	0	not	0	Intron (ENST00000305108/ENSG00000171840, intron 1 of 3)	12	695031	695652	622	2	ENSG00000256020	10316	NA	NA	NA	10316
chr16	11440683	11441126	444	*	9.8639	9.86439	5	overlapTSS	0	Promoter (1-2kb)	16	11442584	11442653	70	1	ENSG00000238774	-1458	NA	NA	NA	1458
chr2	134909312	134910115	804	*	9.8676	9.8676	0	not	0	Intron (ENST00000481801/ENSG00000152127, intron 1 of 1)	2	134884696	134884763	68	1	ENSG00000263813	24616	100500878	MIR3679	microRNA 3679	24616
chr1	41285919	41286358	440	*	9.88469	9.88474	0	not	0	Exon (ENST00000347132/ENSG00000117013, exon 7 of 14)	1	41270518	41270811	294	1	ENSG00000264582	15401	NA	NA	NA	15401
chr7	148680689	148681150	462	*	9.89239	9.89239	1	overlapTSS	0	Promoter (<=1kb)	7	148680847	148680948	102	1	ENSG00000202354	0	6085	RNY3	RNA, Ro60-associated Y3	0
chr7	2163413	2163810	398	*	9.93359	9.93359	0	not	0	Intron (ENST00000402746/ENSG00000002822, intron 9 of 16)	7	1855429	2272878	417450	2	ENSG00000002822	109068	8379	MAD1L1	mitotic arrest deficient 1 like 1	109068
chr10	6131163	6131558	396	*	9.93494	9.93494	2	overlapTSS	0	Promoter (<=1kb)	10	6130950	6159420	28471	1	ENSG00000134453	213	84991	RBM17	RNA binding motif protein 17	213
chr12	52625385	52625808	424	*	9.94269	9.94269	1	overlapTSS	0	Promoter (<=1kb)	12	52626304	52645970	19667	1	ENSG00000135480	-496	3855	KRT7	keratin 7	496
chr8	86089598	86090005	408	*	9.95196	9.95196	4	overlapTSS	0	Promoter (<=1kb)	8	86089460	86129387	39928	1	ENSG00000133740	138	1875	E2F5	E2F transcription factor 5	138
chr6	97529469	97529884	416	*	9.95301	9.95301	0	not	0	Intron (ENST00000369261/ENSG00000186231, intron 5 of 10)	6	97372605	97588630	216026	1	ENSG00000186231	156864	114792	KLHL32	kelch like family member 32	156864
chr15	71407860	71408245	386	*	9.96912	9.96912	0	not	0	Promoter (<=1kb)	15	71402583	71407833	5251	2	ENSG00000225362	-27	196993	CT62	cancer/testis antigen 62	27
chr6	37106605	37107302	698	*	9.96106	9.98889	0	not	0	Distal Intergenic	6	37137979	37143202	5224	1	ENSG00000137193	-30677	5292	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	30677
chr8	145698951	145699474	524	*	9.77539	10.0682	1	overlapTSS	0	3' UTR	8	145698795	145701718	2924	2	ENSG00000160973	2244	8928	FOXH1	forkhead box H1	2244
chr12	95033	95776	744	*	10.1079	10.1079	0	not	0	Promoter (1-2kb)	12	92239	93430	1192	2	ENSG00000256263	-1603	NA	NA	NA	1603
chr9	127106841	127107550	710	*	10.1405	10.1405	0	not	0	Intron (ENST00000540326/ENSG00000119408, intron 8 of 9)	9	127112735	127112810	76	2	ENSG00000264237	5260	NA	NA	NA	5260
chr2	148022485	148023178	694	*	10.2007	10.2007	0	not	0	Distal Intergenic	2	148081539	148081643	105	1	ENSG00000238860	-58361	NA	NA	NA	58361
chr8	89648220	89648937	718	*	10.2331	10.2331	0	not	0	Intron (ENST00000521433/ENSG00000253553, intron 3 of 4)	8	89497339	89498323	985	1	ENSG00000250962	150881	NA	NA	NA	150881
chrX	125864456	125865209	754	*	10.3245	10.3245	1	overlapTSS	0	Promoter (1-2kb)	23	125866419	125866503	85	2	ENSG00000263686	1294	NA	NA	NA	1294
chr16	10817493	10818090	598	*	10.4572	10.4572	0	not	0	Promoter (<=1kb)	16	10817281	10817623	343	2	ENSG00000263196	0	NA	NA	NA	0
chr9	5094156	5094777	622	*	10.5456	10.5456	0	not	0	Promoter (<=1kb)	9	5094139	5095014	876	1	ENSG00000228166	17	NA	NA	NA	17
chr2	17721163	17721752	590	*	10.531	10.6048	3	overlapTSS	0	Promoter (<=1kb)	2	17720393	17838285	117893	1	ENSG00000163032	770	7447	VSNL1	visinin like 1	770
chr4	70296372	70296909	538	*	10.623	10.623	0	not	0	Distal Intergenic	4	70303075	70306768	3694	1	ENSG00000250828	-6166	NA	NA	NA	6166
chr1	63509344	63509903	560	*	10.6636	10.6636	0	not	0	Distal Intergenic	1	63489878	63491329	1452	1	ENSG00000227485	19466	NA	NA	NA	19466
chr7	47591140	47591645	506	*	10.6845	10.6845	0	not	0	Intron (ENST00000311160/ENSG00000136205, intron 1 of 30)	7	47314752	47622156	307405	2	ENSG00000136205	30511	64759	TNS3	tensin 3	30511
chr6	10331648	10332535	888	*	10.7242	10.7242	0	not	0	Distal Intergenic	6	10365826	10366815	990	2	ENSG00000216781	34280	NA	NA	NA	34280
chr2	102312904	102313457	554	*	10.7281	10.7281	11	overlapTSS	0	Promoter (<=1kb)	2	102313312	102511149	197838	1	ENSG00000071054	0	9448	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	0
chr6	158653323	158653820	498	*	10.7398	10.7398	0	not	0	Distal Intergenic	6	158658368	158663829	5462	2	ENSG00000188451	10009	NA	NA	NA	10009
chr11	1086381	1086904	524	*	10.74	10.74	0	not	0	Exon (ENST00000441003/ENSG00000198788, exon 23 of 49)	11	1074875	1104419	29545	1	ENSG00000198788	11506	4583	MUC2	mucin 2, oligomeric mucus/gel-forming	11506
chr3	9811701	9812218	518	*	10.7419	10.7419	0	not	0	Promoter (<=1kb)	3	9799026	9811676	12651	2	ENSG00000134072	-25	8536	CAMK1	calcium/calmodulin dependent protein kinase I	25
chr6	121808554	121809083	530	*	10.7513	10.7513	0	not	0	Distal Intergenic	6	121799419	121801054	1636	2	ENSG00000219784	-7500	NA	NA	NA	7500
chr11	133815955	133816520	566	*	10.759	10.759	0	not	0	Exon (ENST00000533871/ENSG00000080854, exon 2 of 20)	11	133826696	133826764	69	2	ENSG00000264674	10244	NA	NA	NA	10244
chr1	1257598	1258105	508	*	10.7886	10.7886	0	not	0	Promoter (1-2kb)	1	1246965	1260071	13107	2	ENSG00000127054	1966	54973	INTS11	integrator complex subunit 11	1966
chr17	74382015	74382488	474	*	10.8131	10.8136	4	overlapTSS	0	Promoter (1-2kb)	17	74305567	74380602	75036	2	ENSG00000161542	-1413	5635	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1	1413
chr7	139735460	139736203	744	*	10.8256	10.8256	0	not	0	Intron (ENST00000263549/ENSG00000059378, intron 7 of 11)	7	139723544	139763521	39978	2	ENSG00000059378	27318	64761	PARP12	poly(ADP-ribose) polymerase family member 12	27318
chr1	144007788	144008277	490	*	10.8264	10.8264	0	not	0	Intron (ENST00000467933/ENSG00000196369, intron 2 of 4)	1	144043972	144044082	111	2	ENSG00000271644	35805	NA	NA	NA	35805
chr2	192419634	192420175	542	*	10.8328	10.8328	0	not	0	Distal Intergenic	2	192542794	192561385	18592	1	ENSG00000173559	-122619	64859	NABP1	nucleic acid binding protein 1	122619
chr15	42281501	42282016	516	*	10.8382	10.8382	0	not	0	Exon (ENST00000399518/ENSG00000188089, exon 15 of 20)	15	42298330	42302315	3986	1	ENSG00000257797	-16314	NA	NA	NA	16314
chr2	117509593	117510050	458	*	10.8857	10.8857	0	not	0	Promoter (<=1kb)	2	117508734	117509224	491	1	ENSG00000226341	859	NA	NA	NA	859
chr9	19374739	19375824	1086	*	10.8935	10.8935	4	overlapTSS	0	Promoter (<=1kb)	9	19375449	19375994	546	1	ENSG00000273226	0	NA	NA	NA	0
chr22	50437883	50438346	464	*	10.8977	10.8977	0	not	0	Exon (ENST00000341280/ENSG00000188263, exon 5 of 13)	22	50432942	50451088	18147	2	ENSG00000188263	12742	400935	IL17REL	interleukin 17 receptor E like	12742
chr5	1333035	1334070	1036	*	11.0449	11.0449	0	not	0	Intron (ENST00000320895/ENSG00000049656, intron 7 of 16)	5	1317859	1345214	27356	2	ENSG00000049656	11144	81037	CLPTM1L	CLPTM1 like	11144
chr2	30248629	30249358	730	*	11.0663	11.0663	0	not	0	Distal Intergenic	2	30288990	30289079	90	2	ENSG00000221383	39721	NA	NA	NA	39721
chr2	102618385	102619266	882	*	11.1105	11.1105	0	not	0	5' UTR	2	102608306	102645006	36701	1	ENSG00000115590	10079	7850	IL1R2	interleukin 1 receptor type 2	10079
chr5	49405574	49406309	736	*	11.1323	11.1323	0	not	0	Distal Intergenic	5	49692026	49739082	47057	2	ENSG00000170571	332773	133418	EMB	embigin	332773
chr14	19035372	19035999	628	*	11.2017	11.2017	0	not	0	Distal Intergenic	14	19110203	19118336	8134	1	ENSG00000215398	-74204	NA	NA	NA	74204
chr4	24616930	24617619	690	*	11.2469	11.2469	0	not	0	Distal Intergenic	4	24519064	24586173	67110	2	ENSG00000109606	-30757	1665	DHX15	DEAH-box helicase 15	30757
chr4	149716133	149716842	710	*	11.2781	11.2781	0	not	0	Distal Intergenic	4	149624678	149624984	307	2	ENSG00000225176	-91149	NA	NA	NA	91149
chr15	96911122	96911751	630	*	11.2814	11.2814	0	not	0	Intron (ENST00000558382/ENSG00000259275, intron 1 of 1)	15	96904487	96904900	414	1	ENSG00000268484	6635	NA	NA	NA	6635
chr4	128975785	128977040	1256	*	11.366	11.366	0	not	0	Distal Intergenic	4	128982423	129144086	161664	1	ENSG00000138709	-5383	55132	LARP1B	La ribonucleoprotein 1B	5383
chr2	48244510	48245173	664	*	11.3986	11.3986	0	not	0	Intron (ENST00000447571/ENSG00000230773, intron 3 of 8)	2	48166877	48167357	481	2	ENSG00000226473	-77153	NA	NA	NA	77153
chr1	121386070	121386773	704	*	11.4	11.4	0	not	0	Distal Intergenic	1	121315744	121322322	6579	2	ENSG00000224857	-63748	NA	NA	NA	63748
chrX	58561112	58561827	716	*	11.4363	11.4363	0	not	0	Distal Intergenic	23	58011120	58012567	1448	1	ENSG00000235124	549992	NA	NA	NA	549992
chr6	133471570	133472151	582	*	11.4412	11.4412	0	not	0	Promoter (<=1kb)	6	133471707	133471955	249	1	ENSG00000220113	0	NA	NA	NA	0
chr7	141508026	141508617	592	*	11.4481	11.4481	0	not	0	Distal Intergenic	7	141511605	141512057	453	1	ENSG00000240677	-2988	NA	NA	NA	2988
chr8	143363414	143364037	624	*	11.4741	11.4741	0	not	0	Intron (ENST00000524325/ENSG00000171045, intron 11 of 13)	8	143328948	143329227	280	2	ENSG00000253602	-34187	NA	NA	NA	34187
chr9	139888883	139889480	598	*	11.499	11.499	1	overlapTSS	0	Promoter (1-2kb)	9	139889087	139891255	2169	2	ENSG00000169583	1775	9022	CLIC3	chloride intracellular channel 3	1775
chr8	146241169	146241868	700	*	11.5817	11.5817	0	not	0	Distal Intergenic	8	146230947	146231292	346	2	ENSG00000255530	-9877	NA	NA	NA	9877
chr11	128775061	128775598	538	*	11.5889	11.5889	0	not	0	Promoter (<=1kb)	11	128769460	128775930	6471	2	ENSG00000174370	332	219833	C11orf45	chromosome 11 open reading frame 45	332
chr4	8677018	8677585	568	*	11.61	11.61	0	not	0	Distal Intergenic	4	8747123	8747759	637	2	ENSG00000250915	70174	101928532	LOC101928532	uncharacterized LOC101928532	70174
chr5	75627573	75628112	540	*	11.6288	11.6288	0	not	0	Promoter (<=1kb)	5	75627662	75629781	2120	1	ENSG00000266045	0	NA	NA	NA	0
chr5	180636270	180636805	536	*	11.6624	11.6626	1	overlapTSS	0	Distal Intergenic	5	180632361	180633120	760	2	ENSG00000248514	-3150	NA	NA	NA	3150
chr18	70931325	70931882	558	*	11.6799	11.6799	0	not	0	Promoter (<=1kb)	18	70818476	70931715	113240	2	ENSG00000263711	0	400655	LINC02864	long intergenic non-protein coding RNA 2864	0
chr4	3464347	3464952	606	*	11.6857	11.6857	3	overlapTSS	0	Promoter (<=1kb)	4	3465033	3503200	38168	1	ENSG00000175920	-81	285489	DOK7	docking protein 7	81
chr9	136823567	136824096	530	*	11.7017	11.7017	0	not	0	Intron (ENST00000406606/ENSG00000160293, intron 1 of 26)	9	136627016	136857726	230711	2	ENSG00000160293	33630	7410	VAV2	vav guanine nucleotide exchange factor 2	33630
