seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr11	70023161	70023486	326	*	2.99834	2.99834	0	not	0	Intron (ENST00000355303/ENSG00000131620, intron 22 of 25)	11	70033894	70034615	722	2	ENSG00000254902	11129	NA	NA	NA	11129
chr3	142840511	142840838	328	*	2.99837	2.99837	2	overlapTSS	0	Promoter (1-2kb)	3	142842204	142850735	8532	1	ENSG00000241679	-1366	NA	NA	NA	1366
chr19	48958260	48958585	326	*	2.99842	2.99842	1	overlapTSS	0	Promoter (<=1kb)	19	48958766	48969367	10602	1	ENSG00000182324	-181	3770	KCNJ14	potassium inwardly rectifying channel subfamily J member 14	181
chr1	46988395	46988716	322	*	2.99866	2.99866	0	not	0	Distal Intergenic	1	47004368	47035927	31560	1	ENSG00000269956	-15652	100507423	MKNK1-AS1	MKNK1 antisense RNA 1	15652
chr19	49893769	49894092	324	*	2.99873	2.99873	0	not	0	5' UTR	19	49891475	49921251	29777	1	ENSG00000161609	2294	147872	CCDC155	coiled-coil domain containing 155	2294
chr10	99309817	99310140	324	*	2.99876	2.99876	0	not	0	Intron (ENST00000370664/ENSG00000165886, intron 1 of 2)	10	99332198	99343641	11444	1	ENSG00000165887	-22058	26287	ANKRD2	ankyrin repeat domain 2	22058
chr8	143844158	143844479	322	*	2.99904	2.99904	4	overlapTSS	0	Promoter (<=1kb)	8	143844534	143847845	3312	1	ENSG00000253196	-55	NA	NA	NA	55
chrX	153775624	153775941	318	*	2.99909	2.99909	6	overlapTSS	0	Promoter (<=1kb)	23	153759606	153775787	16182	2	ENSG00000160211	0	2539	G6PD	glucose-6-phosphate dehydrogenase	0
chr1	2146302	2146619	318	*	2.99927	2.99927	0	not	0	Promoter (<=1kb)	1	2143360	2145620	2261	2	ENSG00000203301	-682	NA	NA	NA	682
chr9	95874454	95874771	318	*	2.99932	2.99932	0	not	0	3' UTR	9	95858500	95875565	17066	1	ENSG00000165233	15954	84270	CARD19	caspase recruitment domain family member 19	15954
chr3	12942876	12943191	316	*	2.99946	2.99946	2	overlapTSS	0	3' UTR	3	12919021	12926710	7690	2	ENSG00000232746	-16166	105376955	LINC02022	long intergenic non-protein coding RNA 2022	16166
chr12	6975586	6975899	314	*	2.99957	2.99957	5	overlapTSS	0	Promoter (<=1kb)	12	6976283	6980112	3830	1	ENSG00000111669	-384	7167	TPI1	triosephosphate isomerase 1	384
chr7	127260612	127260925	314	*	2.99962	2.99962	0	not	0	Distal Intergenic	7	127250346	127255982	5637	2	ENSG00000106331	-4630	5078	PAX4	paired box 4	4630
chr12	119604139	119604450	312	*	2.9997	2.9997	0	not	0	Distal Intergenic	12	119611870	119614289	2420	2	ENSG00000256884	9839	105370024	LOC105370024	uncharacterized LOC105370024	9839
chr1	154415812	154416121	310	*	2.99975	2.99975	0	not	0	Intron (ENST00000368485/ENSG00000160712, intron 6 of 9)	1	154386845	154387613	769	2	ENSG00000228264	-28199	NA	NA	NA	28199
chr8	27629751	27630058	308	*	2.99986	2.99986	1	overlapTSS	0	Promoter (<=1kb)	8	27590835	27630170	39336	2	ENSG00000147419	112	55246	CCDC25	coiled-coil domain containing 25	112
chr5	141141190	141141493	304	*	2.99995	2.99995	0	not	0	Distal Intergenic	5	141032968	141061788	28821	2	ENSG00000120318	-79402	64411	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	79402
chr12	124792551	124792854	304	*	2.99995	2.99996	0	not	0	Intron (ENST00000540762/ENSG00000178882, intron 3 of 4)	12	124867927	124868056	130	1	ENSG00000255965	-75073	NA	NA	NA	75073
chr1	12600986	12601287	302	*	2.99999	2.99999	0	not	0	Distal Intergenic	1	12587766	12588462	697	1	ENSG00000229484	13220	NA	NA	NA	13220
chr20	18799850	18800151	302	*	2.99999	2.99999	0	not	0	Intron (ENST00000278779/ENSG00000149443, intron 2 of 2)	20	18794370	18795033	664	1	ENSG00000132631	5480	140856	SCP2D1	SCP2 sterol binding domain containing 1	5480
chr2	43277885	43278220	336	*	2.99813	3.00965	0	not	0	Distal Intergenic	2	43268332	43270921	2590	2	ENSG00000233978	-6964	NA	NA	NA	6964
chr14	100776166	100776495	330	*	2.9973	3.03275	1	overlapTSS	0	Promoter (1-2kb)	14	100774196	100774293	98	1	ENSG00000198984	1970	442910	MIR345	microRNA 345	1970
chr16	70695787	70696232	446	*	2.96554	3.05249	4	overlapTSS	0	Promoter (<=1kb)	16	70695570	70699739	4170	1	ENSG00000268927	217	NA	NA	NA	217
chr6	43266171	43266576	406	*	3.95929	3.95929	3	overlapTSS	0	5' UTR	6	43263432	43273276	9845	1	ENSG00000137204	2739	10864	SLC22A7	solute carrier family 22 member 7	2739
chr1	205768416	205768837	422	*	3.96653	3.96653	0	not	0	Intron (ENST00000367137/ENSG00000133065, intron 4 of 10)	1	205758221	205782876	24656	2	ENSG00000133065	14039	254428	SLC41A1	solute carrier family 41 member 1	14039
chr12	120672903	120673288	386	*	3.96868	3.96868	0	not	0	Intron (ENST00000458477/ENSG00000089159, intron 1 of 10)	12	120685263	120685594	332	1	ENSG00000240925	-11975	NA	NA	NA	11975
chr1	156607933	156608338	406	*	3.96875	3.96875	1	overlapTSS	0	Exon (ENST00000606343/ENSG00000272068, exon 1 of 1)	1	156607575	156610796	3222	2	ENSG00000272068	2458	NA	NA	NA	2458
chr4	8284965	8285354	390	*	3.96924	3.96924	0	not	0	Intron (ENST00000307358/ENSG00000170801, intron 2 of 8)	4	8271492	8308838	37347	1	ENSG00000170801	13473	94031	HTRA3	HtrA serine peptidase 3	13473
chr8	47159353	47159778	426	*	3.97119	3.97119	0	not	0	Distal Intergenic	8	47172182	47172472	291	1	ENSG00000255915	-12404	NA	NA	NA	12404
chr11	46409922	46410309	388	*	3.97595	3.97595	0	not	0	Promoter (1-2kb)	11	46406640	46408107	1468	2	ENSG00000180720	-1815	1132	CHRM4	cholinergic receptor muscarinic 4	1815
chr1	203260428	203260819	392	*	3.97599	3.97599	0	not	0	Distal Intergenic	1	203256280	203257929	1650	1	ENSG00000231507	4148	NA	NA	NA	4148
chr1	226792247	226792656	410	*	3.95878	3.9762	0	not	0	3' UTR	1	226736501	226796915	60415	1	ENSG00000203685	55746	375057	STUM	stum, mechanosensory transduction mediator homolog	55746
chr15	23890264	23890657	394	*	3.9762	3.9762	1	overlapTSS	0	Promoter (<=1kb)	15	23888695	23890979	2285	2	ENSG00000179449	322	NA	NA	NA	322
chr7	150815834	150816231	398	*	3.97752	3.97756	0	not	0	Intron (ENST00000463381/ENSG00000133612, intron 7 of 15)	7	150782918	150841523	58606	1	ENSG00000133612	32916	116988	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	32916
chr3	46544783	46545188	406	*	3.97798	3.97798	0	not	0	Distal Intergenic	3	46538981	46542439	3459	1	ENSG00000163825	5802	83597	RTP3	receptor transporter protein 3	5802
chr1	228394289	228394674	386	*	3.97875	3.97875	3	overlapTSS	0	Promoter (1-2kb)	1	228395831	228566577	170747	1	ENSG00000154358	-1157	84033	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	1157
chr21	38095406	38095797	392	*	3.98017	3.98017	0	not	0	Exon (ENST00000481185/ENSG00000159263, exon 5 of 10)	21	38071073	38073864	2792	2	ENSG00000224269	-21542	NA	NA	NA	21542
chr7	45158063	45158462	400	*	3.9808	3.9808	0	not	0	Distal Intergenic	7	45139699	45151646	11948	2	ENSG00000136270	-6417	9238	TBRG4	transforming growth factor beta regulator 4	6417
chr11	123172693	123173086	394	*	3.98234	3.98234	1	overlapTSS	0	Promoter (<=1kb)	11	123172098	123172231	134	1	ENSG00000200496	595	NA	NA	NA	595
chr9	130677304	130677685	382	*	3.98262	3.98262	0	not	0	Promoter (1-2kb)	9	130670165	130679317	9153	2	ENSG00000136840	1632	27090	ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	1632
chr14	100677874	100678263	390	*	3.98297	3.98297	0	not	0	Intron (ENST00000554537/ENSG00000258982, intron 1 of 1)	14	100704635	100749129	44495	1	ENSG00000100811	-26372	7528	YY1	YY1 transcription factor	26372
chr7	2689883	2690252	370	*	3.98398	3.98398	0	not	0	Intron (ENST00000258796/ENSG00000136295, intron 7 of 13)	7	2671585	2704436	32852	1	ENSG00000136295	18298	80727	TTYH3	tweety family member 3	18298
chr19	7738088	7738467	380	*	3.9842	3.9842	0	not	0	Distal Intergenic	19	7741514	7744712	3199	1	ENSG00000183019	-3047	199675	MCEMP1	mast cell expressed membrane protein 1	3047
chr1	3640653	3641044	392	*	3.98446	3.98446	0	not	0	Intron (ENST00000378295/ENSG00000078900, intron 6 of 13)	1	3628764	3630862	2099	2	ENSG00000235131	-9791	NA	NA	NA	9791
chr11	46384830	46385199	370	*	3.98466	3.98466	1	overlapTSS	0	Intron (ENST00000343674/ENSG00000149091, intron 1 of 30)	11	46397952	46398034	83	1	ENSG00000264102	-12753	100616368	MIR4688	microRNA 4688	12753
chr22	39626994	39627377	384	*	3.98518	3.98518	0	not	0	Intron (ENST00000331163/ENSG00000100311, intron 4 of 6)	22	39619364	39640756	21393	2	ENSG00000100311	13379	5155	PDGFB	platelet derived growth factor subunit B	13379
chr11	120070259	120070614	356	*	3.98552	3.98552	0	not	0	Distal Intergenic	11	120081475	120101041	19567	1	ENSG00000184232	-10861	220323	OAF	out at first homolog	10861
chr1	11681521	11681878	358	*	3.98673	3.98673	1	overlapTSS	0	Distal Intergenic	1	11669588	11673412	3825	1	ENSG00000235643	11933	101929181	LINC01647	long intergenic non-protein coding RNA 1647	11933
chr22	48556742	48557115	374	*	3.98753	3.98753	0	not	0	Distal Intergenic	22	48537359	48539046	1688	1	ENSG00000229275	19383	NA	NA	NA	19383
chr2	44059267	44059634	368	*	3.98903	3.98903	0	not	0	Intron (ENST00000260645/ENSG00000138075, intron 2 of 12)	2	44039611	44066004	26394	2	ENSG00000138075	6370	64240	ABCG5	ATP binding cassette subfamily G member 5	6370
chr17	5597633	5597992	360	*	3.98914	3.98914	0	not	0	Distal Intergenic	17	5633609	5634405	797	1	ENSG00000262961	-35617	NA	NA	NA	35617
chr11	67196123	67196498	376	*	3.98922	3.98922	1	overlapTSS	0	Promoter (<=1kb)	11	67195931	67202872	6942	1	ENSG00000175634	192	6199	RPS6KB2	ribosomal protein S6 kinase B2	192
chr1	154692793	154693164	372	*	3.99004	3.99004	0	not	0	Intron (ENST00000271915/ENSG00000143603, intron 5 of 7)	1	154554538	154600475	45938	2	ENSG00000160710	-92318	103	ADAR	adenosine deaminase RNA specific	92318
chr3	39759894	39760247	354	*	3.991	3.991	0	not	0	Distal Intergenic	3	39685129	39686196	1068	1	ENSG00000230757	74765	NA	NA	NA	74765
chr17	21195585	21195938	354	*	3.99106	3.99106	1	overlapTSS	0	Intron (ENST00000395491/ENSG00000034152, intron 1 of 12)	17	21187984	21218552	30569	1	ENSG00000034152	7601	5606	MAP2K3	mitogen-activated protein kinase kinase 3	7601
chr10	134894117	134894480	364	*	3.99199	3.99199	0	not	0	Intron (ENST00000607359/ENSG00000197177, intron 4 of 15)	10	134899473	134900137	665	2	ENSG00000203268	5657	NA	NA	NA	5657
chrX	68543329	68543690	362	*	3.99207	3.99207	0	not	0	Distal Intergenic	23	68399400	68429767	30368	1	ENSG00000215162	143929	100996279	LINC00269	long intergenic non-protein coding RNA 269	143929
chr3	13542068	13542433	366	*	3.99217	3.99217	0	not	0	Exon (ENST00000433119/ENSG00000163517, exon 5 of 9)	3	13518482	13521553	3072	2	ENSG00000244502	-20515	100874101	HDAC11-AS1	HDAC11 antisense RNA 1	20515
chr16	34808467	34808816	350	*	3.99306	3.99306	0	not	0	Promoter (<=1kb)	16	34809205	34809865	661	1	ENSG00000260134	-389	NA	NA	NA	389
chr20	48295257	48295594	338	*	3.99317	3.99317	0	not	0	Intron (ENST00000371711/ENSG00000158470, intron 1 of 8)	20	48249482	48330415	80934	2	ENSG00000158470	34821	9334	B4GALT5	beta-1,4-galactosyltransferase 5	34821
chr9	124921540	124921887	348	*	3.99341	3.99341	2	overlapTSS	0	Promoter (<=1kb)	9	124894745	124922098	27354	2	ENSG00000119421	211	4702	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	211
chr2	42997398	42997745	348	*	3.99421	3.99421	0	not	0	Exon (ENST00000294973/ENSG00000162882, exon 5 of 10)	2	42989642	42991401	1760	2	ENSG00000162881	-5997	165140	OXER1	oxoeicosanoid receptor 1	5997
chr9	84305279	84305624	346	*	3.99434	3.99434	1	overlapTSS	0	Promoter (<=1kb)	9	84304628	84391815	87188	1	ENSG00000233926	651	101927502	LOC101927502	uncharacterized LOC101927502	651
chr7	127752645	127752982	338	*	3.99516	3.99516	0	not	0	Distal Intergenic	7	127721913	127722012	100	1	ENSG00000207588	30732	693178	MIR593	microRNA 593	30732
chr22	37776605	37776940	336	*	3.99559	3.99559	0	not	0	Intron (ENST00000430883/ENSG00000243902, intron 1 of 2)	22	37767724	37768898	1175	1	ENSG00000272694	8881	NA	NA	NA	8881
chr9	114287609	114287938	330	*	3.99562	3.99562	4	overlapTSS	0	Promoter (<=1kb)	9	114287439	114340124	52686	1	ENSG00000173258	170	158399	ZNF483	zinc finger protein 483	170
chr19	54494076	54494421	346	*	3.99585	3.99585	3	overlapTSS	0	Promoter (1-2kb)	19	54495542	54515923	20382	1	ENSG00000130433	-1121	59285	CACNG6	calcium voltage-gated channel auxiliary subunit gamma 6	1121
chr5	173673622	173673963	342	*	3.99616	3.99616	0	not	0	Distal Intergenic	5	173600104	173608817	8714	1	ENSG00000254011	73518	NA	NA	NA	73518
chr8	103770502	103770847	346	*	3.99622	3.99622	0	not	0	Distal Intergenic	8	103745863	103745947	85	2	ENSG00000266799	-24555	NA	NA	NA	24555
chr17	18039481	18039816	336	*	3.99649	3.99649	0	not	0	Exon (ENST00000205890/ENSG00000091536, exon 14 of 66)	17	18049866	18049969	104	1	ENSG00000238691	-10050	NA	NA	NA	10050
chr12	113535520	113535857	338	*	3.99722	3.99722	4	overlapTSS	0	3' UTR	12	113536624	113574044	37421	2	ENSG00000111344	38187	8437	RASAL1	RAS protein activator like 1	38187
chr3	52078008	52078337	330	*	3.99712	3.9973	0	not	0	Distal Intergenic	3	52082935	52090566	7632	2	ENSG00000164086	12229	1849	DUSP7	dual specificity phosphatase 7	12229
chr1	2615634	2615969	336	*	3.99759	3.99759	0	not	0	Intron (ENST00000401094/ENSG00000215912, intron 4 of 8)	1	2522078	2564481	42404	2	ENSG00000142606	-51153	79258	MMEL1	membrane metalloendopeptidase like 1	51153
chr17	41955488	41955821	334	*	3.99768	3.99768	4	overlapTSS	0	Intron (ENST00000377184/ENSG00000108852, intron 11 of 11)	17	41924516	41940997	16482	1	ENSG00000161649	30972	146894	CD300LG	CD300 molecule like family member g	30972
chr14	77416978	77417299	322	*	3.99822	3.99822	0	not	0	Distal Intergenic	14	77425981	77432145	6165	1	ENSG00000258602	-8682	105370578	LINC01629	long intergenic non-protein coding RNA 1629	8682
chr11	120095700	120096025	326	*	3.99861	3.99861	0	not	0	Intron (ENST00000328965/ENSG00000184232, intron 1 of 3)	11	120107349	120190653	83305	1	ENSG00000137709	-11324	25833	POU2F3	POU class 2 homeobox 3	11324
chr9	129395061	129395390	330	*	3.99703	3.99897	0	not	0	Intron (ENST00000526117/ENSG00000136944, intron 2 of 7)	9	129403035	129403572	538	1	ENSG00000238010	-7645	NA	NA	NA	7645
chr2	218893652	218893971	320	*	3.99929	3.99929	0	not	0	Distal Intergenic	2	218899683	218955304	55622	1	ENSG00000188282	-5712	285180	RUFY4	RUN and FYVE domain containing 4	5712
chr5	43000268	43000579	312	*	3.99948	3.99948	0	not	0	Distal Intergenic	5	43006835	43007645	811	2	ENSG00000271788	7066	NA	NA	NA	7066
chr1	2366912	2367221	310	*	3.99969	3.99969	0	not	0	Intron (ENST00000609981/ENSG00000149527, intron 2 of 3)	1	2357419	2436969	79551	1	ENSG00000149527	9493	9651	PLCH2	phospholipase C eta 2	9493
chr20	1871055	1871358	304	*	3.99993	3.99993	1	overlapTSS	0	Distal Intergenic	20	1875154	1920543	45390	1	ENSG00000198053	-3796	140885	SIRPA	signal regulatory protein alpha	3796
chr12	123372053	123372388	336	*	3.9946	4.01492	0	not	0	Intron (ENST00000267202/ENSG00000139722, intron 1 of 3)	12	123349882	123380991	31110	2	ENSG00000139722	8603	79720	VPS37B	VPS37B subunit of ESCRT-I	8603
chr1	156863299	156863624	326	*	3.99817	4.0257	2	overlapTSS	0	Promoter (<=1kb)	1	156863490	156886226	22737	1	ENSG00000187800	0	375033	PEAR1	platelet endothelial aggregation receptor 1	0
chr8	144899826	144900185	360	*	3.99394	4.02655	6	overlapTSS	0	Exon (ENST00000526683/ENSG00000179950, exon 8 of 12)	8	144873090	144897549	24460	2	ENSG00000180900	-2277	23513	SCRIB	scribble planar cell polarity protein	2277
chr17	33476829	33477300	472	*	3.93614	4.09647	3	overlapTSS	0	Promoter (1-2kb)	17	33474836	33516364	41529	1	ENSG00000141161	1993	146862	UNC45B	unc-45 myosin chaperone B	1993
chr20	2143860	2144283	424	*	3.95242	4.19077	0	not	0	Intron (ENST00000493263/ENSG00000125834, intron 2 of 3)	20	2137858	2137927	70	2	ENSG00000263452	-5933	NA	NA	NA	5933
chr10	42544424	42544933	510	*	4.90099	4.90099	0	not	0	Distal Intergenic	10	42644758	42644997	240	2	ENSG00000229485	100064	NA	NA	NA	100064
chr3	13111764	13112211	448	*	4.92164	4.92234	0	not	0	Intron (ENST00000429247/ENSG00000144711, intron 1 of 13)	3	12938719	13114617	175899	2	ENSG00000144711	2406	9922	IQSEC1	IQ motif and Sec7 domain ArfGEF 1	2406
chr1	37049252	37049727	476	*	4.93407	4.93408	0	not	0	Distal Intergenic	1	37095936	37096458	523	1	ENSG00000230214	-46209	NA	NA	NA	46209
chr5	177642803	177643236	434	*	4.94455	4.94455	0	not	0	Exon (ENST00000481811/ENSG00000175309, exon 2 of 6)	5	177631508	177638164	6657	1	ENSG00000197451	11295	3182	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B	11295
chr19	47939569	47939994	426	*	4.9478	4.9478	0	not	0	Intron (ENST00000236877/ENSG00000118160, intron 8 of 9)	19	47906381	47922780	16400	2	ENSG00000105419	-16789	56917	MEIS3	Meis homeobox 3	16789
chr12	125325436	125325851	416	*	4.95078	4.95078	0	not	0	Intron (ENST00000339570/ENSG00000073060, intron 1 of 11)	12	125261402	125367214	105813	2	ENSG00000073060	41363	949	SCARB1	scavenger receptor class B member 1	41363
chr12	109898516	109898967	452	*	4.95134	4.95134	0	not	0	3' UTR	12	109883215	109885302	2088	2	ENSG00000255655	-13214	NA	NA	NA	13214
chr11	16760163	16760608	446	*	4.95136	4.95136	3	overlapTSS	0	Promoter (<=1kb)	11	15987995	16761138	773144	2	ENSG00000110693	530	55553	SOX6	SRY-box transcription factor 6	530
chr5	139037399	139037868	470	*	4.92685	4.95457	0	not	0	Intron (ENST00000502295/ENSG00000171604, intron 1 of 1)	5	139028584	139029313	730	2	ENSG00000250635	-8086	111082989	CXXC5-AS1	CXXC5 antisense RNA 1	8086
chr19	49649441	49649864	424	*	4.95699	4.95699	0	not	0	3' UTR	19	49654455	49658681	4227	2	ENSG00000130528	8817	3270	HRC	histidine rich calcium binding protein	8817
chr17	79856070	79856477	408	*	4.95786	4.95786	0	not	0	Exon (ENST00000573956/ENSG00000141552, exon 1 of 1)	17	79858621	79860781	2161	1	ENSG00000183979	-2144	256933	NPB	neuropeptide B	2144
chr9	116327324	116327729	406	*	4.95805	4.95805	1	overlapTSS	0	5' UTR	9	116332470	116352299	19830	2	ENSG00000237073	24570	NA	NA	NA	24570
chr22	39993022	39993425	404	*	4.96057	4.96057	0	not	0	Intron (ENST00000407673/ENSG00000100346, intron 1 of 34)	22	39966758	40085742	118985	1	ENSG00000100346	26264	8911	CACNA1I	calcium voltage-gated channel subunit alpha1 I	26264
chr10	81102810	81103225	416	*	4.96084	4.96084	0	not	0	Distal Intergenic	10	81107225	81115093	7869	1	ENSG00000108179	-4000	10105	PPIF	peptidylprolyl isomerase F	4000
chr13	50656446	50656835	390	*	4.96296	4.96296	2	overlapTSS	0	Promoter (<=1kb)	13	50656307	51297372	641066	1	ENSG00000176124	139	10301	DLEU1	deleted in lymphocytic leukemia 1	139
chr6	34536980	34537391	412	*	4.96306	4.96306	0	not	0	Distal Intergenic	6	34544035	34544433	399	2	ENSG00000196114	7042	NA	NA	NA	7042
chr4	8299209	8299602	394	*	4.9659	4.9659	0	not	0	Intron (ENST00000307358/ENSG00000170801, intron 6 of 8)	4	8321903	8325590	3688	1	ENSG00000249145	-22301	105374374	LINC02517	long intergenic non-protein coding RNA 2517	22301
chr9	138269869	138270266	398	*	4.96759	4.96759	0	not	0	Distal Intergenic	9	138244530	138246066	1537	1	ENSG00000235572	25339	NA	NA	NA	25339
chr2	85970026	85970403	378	*	4.97069	4.97069	0	not	0	Distal Intergenic	2	85978467	86015189	36723	1	ENSG00000168874	-8064	84913	ATOH8	atonal bHLH transcription factor 8	8064
chr22	45012031	45012424	394	*	4.97119	4.97119	0	not	0	Intron (ENST00000443783/ENSG00000234300, intron 3 of 3)	22	45002819	45021299	18481	2	ENSG00000234300	8875	NA	NA	NA	8875
chr16	30564369	30564746	378	*	4.97192	4.97192	2	overlapTSS	0	Intron (ENST00000568114/ENSG00000260869, intron 1 of 1)	16	30545548	30569600	24053	2	ENSG00000260869	4854	NA	NA	NA	4854
chr11	65161784	65162191	408	*	4.97508	4.97508	0	not	0	Exon (ENST00000317568/ENSG00000126391, exon 6 of 11)	11	65154070	65180996	26927	1	ENSG00000126391	7714	83786	FRMD8	FERM domain containing 8	7714
chr15	91433497	91433870	374	*	4.97858	4.97858	0	not	0	Exon (ENST00000328850/ENSG00000182511, exon 9 of 19)	15	91426925	91439006	12082	1	ENSG00000182511	6572	2242	FES	FES proto-oncogene, tyrosine kinase	6572
chr1	19373330	19373735	406	*	4.97885	4.97885	0	not	0	Distal Intergenic	1	19398604	19402005	3402	2	ENSG00000272084	28270	NA	NA	NA	28270
chr19	38346611	38346994	384	*	4.98073	4.98073	0	not	0	Promoter (<=1kb)	19	38314362	38345855	31494	2	ENSG00000225868	-756	100631378	LOC100631378	uncharacterized 100631378	756
chr3	14285499	14285886	388	*	4.98097	4.98097	0	not	0	Distal Intergenic	3	14313873	14345345	31473	2	ENSG00000255021	59459	NA	NA	NA	59459
chr3	50380594	50380991	398	*	4.9827	4.9827	0	not	0	3' UTR	3	50378537	50383128	4592	1	ENSG00000235058	2057	NA	NA	NA	2057
chr7	151129309	151129698	390	*	4.97122	4.98324	1	overlapTSS	0	Promoter (1-2kb)	7	151130575	151130725	151	2	ENSG00000265810	1027	100500835	MIR3907	microRNA 3907	1027
chr20	62102078	62102453	376	*	4.98397	4.98397	0	not	0	Promoter (1-2kb)	20	62037542	62103993	66452	2	ENSG00000075043	1540	3785	KCNQ2	potassium voltage-gated channel subfamily Q member 2	1540
chr3	125899421	125899804	384	*	4.98479	4.98479	0	not	0	Promoter (<=1kb)	3	125898908	125929012	30105	1	ENSG00000246022	513	100862662	ALDH1L1-AS2	ALDH1L1 antisense RNA 2	513
chr11	61413119	61413508	390	*	4.98571	4.98571	0	not	0	Distal Intergenic	11	61422137	61423174	1038	2	ENSG00000255947	9666	NA	NA	NA	9666
